,id,script
894,DDZ8vvoQC7g,자 그러면 그 응용 버전은 뭘까 이의 용모 전에서 아주 막단 화가 애들이 문제 풀면 이를 어떻게 나왔니 차 방적 수백 개의 주기도 하고요
895,DDZ8vvoQC7g,해주는데 막 들고 어렵게 주기도한테 한번 잘 봐봐
896,DDZ8vvoQC7g,얘들아어떤이차방정식있는데하나는말는아아제고온오는영어그렇게생긴애가있는데얘는는를폐로갖는다
897,DDZ8vvoQC7g,이렇게이야기해요자그다음두번째차방정식이있는데개는작업월어이렇게생겼을때근데걔는는를하러갔는데애가해외작은데문제에서약간더지금부터구애바나뭐고했으면좋겠냐며는제곱플러스제고요것만찾아뵐이렇게물어본다그이익의응용것은야그럼나는내가해달하는것은자리에다가그대로집어넣었을때등식섭외패줘야되는거잖아
898,DDZ8vvoQC7g,같이 그럼에 일 그대로 집어넣으면은 제곱 오는 영문에 꼭 그러면 제곱 널 많이 도전하고 그러면 여기 밑줄 친다가 아너가 지금구나 요구를 찾아낼 수 있을 땐 거야
899,DDZ8vvoQC7g,그럼 두 번째 어버이의 피가 이거 해라고 그러면은 제곱은 비제조 핀 얼마구나
900,DDZ8vvoQC7g,자금도 가나 그 문제 선거를 하는 것을 얼마겠구나
901,DDZ8vvoQC7g,이거를 찾아낼 수 있느냐 없느냐가 이차방정식을 내가 제대로 이해했는지 안 했는지를 결정하는 거예요
902,DDZ8vvoQC7g,그러니까 아내가 뭔가 개념을 젤 안 들은 거 같아
903,DDZ8vvoQC7g,크지 차 범종 시 우차 방정식은 분명 차 신형이라고 했는데 또 욕까지 열심히 공부하는데 그제야 열심히 공부했어요라고 한다면 여기까지 가지 못한 친구들은 해가 받는 의미에 대해서 아직 깊숙한 공부가 되죠
904,DDZ8vvoQC7g,가끔입니다
905,DDZ8vvoQC7g,이제 너희는 할 수 있어
906,DDZ8vvoQC7g,그럼 한자 회색 마지막 더 어려운 라이프도까지 함해 볼게요
907,DDZ8vvoQC7g,그 문제에서 어떻게 나오기도 아니야
908,DDZ8vvoQC7g,이렇게 나온 거야
909,DDZ8vvoQC7g,이젠 안 그러면 제곱 어디를 저서 급여기 이렇게 생긴 애가 있거든
910,DDZ8vvoQC7g,그 개 가는 거를 괴로 가질 거야
911,DDZ8vvoQC7g,자 그 상태에서 너는 뭘 구했으면 좋겠냐는 말이야
912,DDZ8vvoQC7g,뭐 이렇게 메모 제곱 뭐 군의 오빠분에 뭐 이런 거 찾아내라고 이렇게 물어본다고에 문의 이거 이런 이런 거 찾아내라고 해요
913,DDZ8vvoQC7g,이러고 그 이러면서 어떻게 해야 될까
914,DDZ8vvoQC7g,이런거는에일에그대로집어넣어가짜타일단은를집어넣으면제곱운영자나선생님얘는축어떻게나도안나올것같아요
915,DDZ8vvoQC7g,안 나올 것 같지 근데 가봐 선생님이 일단은 여기에 헤매는 이를 잘 영원한 절대로 안 된다고 있는 직원은 이군요 어쨌든 은영은 아닐 거야
916,DDZ8vvoQC7g,그치 무조건 선 확실하죠
917,DDZ8vvoQC7g,그러면 선생님이에요
918,DDZ8vvoQC7g,양변을 노 다아 커버린 거 어쨌든 은영은 아닌 거 확실하다는 그치 그러니까 애를 영웅 하명 나눠볼게요
919,DDZ8vvoQC7g,그럼어떤현상이일어난냐나눠보자그러면로나눈이까여기도호나니까분의는여기이렇게되겠네
920,DDZ8vvoQC7g,집 모여서 나누게 있어야 한 거라 영어 합니까
921,DDZ8vvoQC7g,이렇게 되니까 어 그럼 안 에이브 네이거 뭐가 된 거야
922,DDZ8vvoQC7g,넘어가니까가 되겠네
923,DDZ8vvoQC7g,아 거지 뭐가 되는구나
924,DDZ8vvoQC7g,여기까지 제가 제일 어려운 아이가 다라고 생각하지 못해 그래서 문제에서 아 요 녀석의 한 근이 또는 한 해가 일대요 녀석 찾아봐라고 물어본다고
925,DDZ8vvoQC7g,그런데 어떻게 한다를 일단은 집어넣어서 등 이이 등식이 성립하는 것을 확인한 다음에 양변을 노 나누어주는 거야
926,DDZ8vvoQC7g,그럼 요렇게 생긴 애가 나오잖아
927,DDZ8vvoQC7g,그래서 내가 원하는 꼴만 남기고 나머지 항시 켜서 제가 뭐가 된다
928,DDZ8vvoQC7g,이렇게 찾아내면 되겠습니다
929,DDZ8vvoQC7g,그래서 오늘은 선생님과 함께 이 이차방정식의 첫 번째 시간이었어요
930,DDZ8vvoQC7g,사실 이차방정식이란 그 내용은 차시 기념이다
931,DDZ8vvoQC7g,그리고 차 밤 청소에 쉬게 해라는 것은 게를 그대로 집어넣었을 때 등식이 성립한다는 내용이 끝인데 그 내용에서 문제들이 이렇게까지 응용이 될 수 있다는 것과 저 친구들이 챙겨가셔야 되겠죠
932,DDZ8vvoQC7g,자 오늘 배웠던 내용도 반드시 문제 많이 많이 풀어보시고요 선생님 향은 강가에서 또 즐거운 모습으로 만나도록 할게요
933,DDZ8vvoQC7g,그 친구들 수고 많았어요
934,DKvgS1v3O7M,자 다섯 번째 강의 시작해 봅시다
935,DKvgS1v3O7M,예 이차방정식의 활용이에요
936,DKvgS1v3O7M,그러니까 이차방정식을 개로 분을 해났거든요
937,DKvgS1v3O7M,첫 번째는 이차방정식의 풀이 거기에서 우리가 해 왔었던 것은 차 방정식을 어떤 걸 차 방정식이나 하고 하느냐라는 그 조건에 대한 얘기를 좀 해봤었고 그리고 차방의 수풀이라 하는데 일단 그르리의 과정에서 첫 번째로는 인수 부대를 이유는 불을 냈다
938,DKvgS1v3O7M,그럼두번째는뭘했니적을이용한풀이세번째가완전죄급식을이용하게그래서이세번째완전제곱식을이용한뿌리는꼭반드시시험에출제를한다고됐잖아
939,DKvgS1v3O7M,그래 이유 놈 해외 조건에 풀이가 그 안에 녹아있기 때문이에요
940,DKvgS1v3O7M,그 이차방정식을 풀이하는 거에서 마지막에 네 번째 방법이 여기서 이제 보게 되는 거야
941,DKvgS1v3O7M,어 그네 공식 근위 공수 이차방정식의 답을 근이라고 부르니까 그 그를 구하는 공식 근해 공식입니다
942,DKvgS1v3O7M,오로지 이차 방정식이에서만 쓰이는 공식이고요
943,DKvgS1v3O7M,지금뿐만 아니라 고등학교 가서도 다시 한번 재활용을 하게 되고 계속해서 쓸모가 많은 여성이기 때문에 정확히 이해하고 넘어갔으면 좋겠습니다
944,DKvgS1v3O7M,자 그래서 그래서 일단 요 단원에서 수업은 이렇게 이루어질 거예요
945,DKvgS1v3O7M,근해 보식을 먼저 한번 살펴볼 것이고요
946,DKvgS1v3O7M,이 그래 음식이 나타나는 과정에 대해서 공식 유도를 한번 해볼 겁니다
947,DKvgS1v3O7M,사실이 공식 유도를 해 가는 과정이 현재 시험에서 출제를 하느냐라고 하진 근데 전 애인이 기본적으로 이제 공직을 누가 씁니까라고 하면 공식은 공식을 정확히 유저 해 내고 증명할 수 있는 사람이 쓰는 거라고 얘기를 해주고 싶다
948,DKvgS1v3O7M,까무슨말이냐수학을공부하는데공식을외워서저는요
949,DKvgS1v3O7M,문제를 풀 수 있다고 하지 마시고요
950,DKvgS1v3O7M,그럼 공식 잊어버린 끝나는 거 아니에요
951,DKvgS1v3O7M,그 공식이 나오는 원리에 대해서 우리가 탐구를 하고 어 그 과정을 명확히 이해하고 있다면 그 많은 공식들을 다 배우고 있지 않아 조금 문제를 풀 수 있게 되는 거야
952,DKvgS1v3O7M,예정이거든요
953,DKvgS1v3O7M,그것을 좀 길러 보자는 얘기예요
954,DKvgS1v3O7M,자 그럼 시작해 볼게요
955,DKvgS1v3O7M,이차방정식에서 근의 공식입니다
956,DKvgS1v3O7M,그리고 음식 근위 공식 직무 플러스 플러스는 을 했어요
957,DKvgS1v3O7M,이걸 이차방정식의 묵은 형이라고 부릅니까 얘를 일반형이라고 부르죠
958,DKvgS1v3O7M,일반형 아예 금 그리 공식은 이 일반형에서 출발을 하는 것이고 예 일반형에서 에그제 고백의 술들의 계수를 상성을라고 했을 때 이어 숫자들만 가지고 하는 거야
959,DKvgS1v3O7M,자 어떻게 됐냐
960,DKvgS1v3O7M,그래 공식이 그래서 적어보자
961,DKvgS1v3O7M,어 그래 공지 그 브레 얼마 루트 제곱이 씨의 오라고 얘기를 하는 거죠
962,DKvgS1v3O7M,자 이걸 우리는 그래 공식이라고 일컫는다라는 거예요
963,DKvgS1v3O7M,그러니까 예약하지 맞느냐 맞는 맞는 이차방정식이면 요
964,DKvgS1v3O7M,일반형으로 되어있다면 우리는 어디 어느 순간에서나 어이한테 대입하면은 답을 구할 수 있어요
965,DKvgS1v3O7M,근데 그렇다고 해서 이 계산이 빠른 방법은 아니야
966,DKvgS1v3O7M,아 계산이 빠른 방법은 아니고 어느 때 그 내공 색을 쓰는 거냐면 인수분해가 안 되는 쓰는 거야
967,DKvgS1v3O7M,예술 매가 가장 편한 이차방정식의 풀이 방법이고 얘는 그것보다는 조금 더 복잡한 봐야 하지만 완전 제급식을 이용한 풀이보다는 쉬운 거지
968,DKvgS1v3O7M,그래서 완전 조금씩을 이용한 풀이를 할 바에는 근의 공식을 풀겠다고 생각을 하면 돼요
969,DKvgS1v3O7M,자 어쨌든 이걸 이제 편에 보시기라고 하고요
970,DKvgS1v3O7M,자나 시 하나 짝수 공식이라는 걸 전달할 텐데요
971,DKvgS1v3O7M,짝수 공식사 가로 이제 학교에서 어 그래 공식조차도 제대로 모뎀 친구들이 많기 때문에 짝 소식을 얘기하지 않는 경우도 있어요
972,DKvgS1v3O7M,예 근데 작성 무식을 알아두면 너무나도 편에 문제가 조금 복잡해 쓸 때 짝수 홀수로 아주 쉽게 풀 수 있거든
973,DKvgS1v3O7M,그렇다고 지금 기억해 줄 필요성이 있습니다
974,DKvgS1v3O7M,자일단은요
975,DKvgS1v3O7M,얘는 어떤 게 짝 소식이라고 하느냐 작동 찍은 숫자를 넣어주세요
976,DKvgS1v3O7M,여기 숫자에 하고 사밖에 없거든요
977,DKvgS1v3O7M,으 너무 많이 지워버려
978,DKvgS1v3O7M,그리고 한번 써보자 하고 살짝 꺾어드니까 문의에 얼마의 루트 제곱자 숫자만 없애고 썼어
979,DKvgS1v3O7M,짝 선거 시기 준비되고 있는 거예요
980,DKvgS1v3O7M,그런데 이상하지 않니 이해를 갑자기 있어요
981,DKvgS1v3O7M,등 맞게 숫자를 타 없애버리지
982,DKvgS1v3O7M,뭐야
983,DKvgS1v3O7M,이게요
984,DKvgS1v3O7M,설정은 없어지면 선생님이 값이 달라지는 거 아닙니까라는 생각을 할 수도 있죠
985,DKvgS1v3O7M,그래서요
986,DKvgS1v3O7M,그래서요
987,DKvgS1v3O7M,뭐 바뀐 하면 욕이 대진의 비 탓이라는 것을 써니다
988,DKvgS1v3O7M,다시 비가 두 군데가 있잖아
989,DKvgS1v3O7M,이게 가 아니라 날씨가 들어가는 거야
990,DKvgS1v3O7M,그럼 입이다
991,DKvgS1v3O7M,제가 뭡니까 이걸 정념되죠 나시는 분의해요
992,DKvgS1v3O7M,어여기나와있는이비를절만해놓은거그걸분의비비드하시라고된다고까짱지금뭐가짭쓸때쓰는거야
993,DKvgS1v3O7M,이 착수 공식은 비간 작성일 때 쓰는 거야
994,DKvgS1v3O7M,비가 짝 쓰일 때 그것을 반증에서 백인 다시라고 주고 그 내공 죄다든다 이거죠
995,DKvgS1v3O7M,알겠지
996,DKvgS1v3O7M,자 좀 있다
997,DKvgS1v3O7M,이제 문제를 직접 풀어볼 텐데 그때 한번 활용해 보도록 하겠습니다
998,DKvgS1v3O7M,아 일단 여러분은 여기서 잠시 멈춰지고 어 그리고 주가 짝 속을 주로 먼저 좀 암기를 했으면 좋겠어요
999,DKvgS1v3O7M,그럼 증명을 해보도록 하죠
1000,DKvgS1v3O7M,공식이 주도 과정입니다
1001,DKvgS1v3O7M,예에다 이걸 찍고 있는 이유가 이런 거 보여주고 싶어 다하는 겁니다
1002,DKvgS1v3O7M,수업 시간에 거기 잘 안 하죠
1003,DKvgS1v3O7M,예 왜 신규 초당대 그러니까 중에도 가지고 떨어져 그래서 수업 시간에는 많이 안 하는 내용들이긴 합니다
1004,DKvgS1v3O7M,자 어쨌든요의 어 유를 한번 해보는데요
1005,DKvgS1v3O7M,근의 공식에 핵심은 뭐냐면은 앞에서 완전 지급식을 이용한 풀이를 했잖아요
1006,DKvgS1v3O7M,그 완전제곱씩 애플이에 과정이 그대로 내가 근의 공식에 과정이라고 했거든
1007,DKvgS1v3O7M,그걸 똑같이 따라간다고 생각하시면 돼요
1008,DKvgS1v3O7M,이렇게 완전 접속을 만든다 그래서 이것을 적군으로 풀린다
1009,DKvgS1v3O7M,아 그거 분 그래 그럼 공식 유도라는 것은 얘를 뭐로 만들어서 더 완전제곱씩을 만들어서 완전을 만든 뒤 다시를 뭘로 불어 제곱근의 풀이를 하면 됩니다
1010,DKvgS1v3O7M,즉 완전제곱식을 이용한 풀이라는 얘기예요
1011,DKvgS1v3O7M,그 악 그 과정을 순서대로 가는 거죠
1012,DKvgS1v3O7M,일단 제곱의 께서도 양을 나눈다가 지 좋겠죠
1013,DKvgS1v3O7M,그저 직업이 계속 이야기를 나눠요
1014,DKvgS1v3O7M,나눠보니까 얘는 그냥 제 플러스 네비 플러스 에이브 씨는 이렇게 됩니다
1015,DKvgS1v3O7M,그럼 그다음 단계는 뭡니까 상상을 항 보내줘 그렇죠
1016,DKvgS1v3O7M,플러스에 씨를 항주는 거죠
1017,DKvgS1v3O7M,어양 줘보니까 다시 씁니다
1018,DKvgS1v3O7M,이렇게 제곱 플러스에 이번에 늘 이렇게 되지
1019,DKvgS1v3O7M,그 지어 자의 양을 준 상태에요
1020,DKvgS1v3O7M,자그다음에이제뭐할차례야면은의개수를절반해주고글더하고더하고이런과정이있었단말이야
1021,DKvgS1v3O7M,그래 음 이걸 절반이 얼마니에를 단단히 절반이 얼마분의 이르고 봐야 돼요
1022,DKvgS1v3O7M,절반 약물은 이게 또 군수님 헷갈려 아니냐
1023,DKvgS1v3O7M,분의 곱합니다 자 이번 에고 파니까 분의 이에 분의 빚 어분의 비어 이걸 접해도 더해주는 거죠
1024,DKvgS1v3O7M,자의 분의 비를 제고 패도 더하니까 이해는 제 못하면 사아 제곱 끈에 비는 적화면은 제곱이 되는 거죠
1025,DKvgS1v3O7M,이걸 양변에 또까지 더 합니다
1026,DKvgS1v3O7M,플러스 사이 제곱 불에 제곱을 더한 거야
1027,DKvgS1v3O7M,그럼 자변에 있는 이 녀석이 뭐가 되느냐 완전제곱 시기 만들어지는 거죠있어요
1028,DKvgS1v3O7M,어떻게 만들어줘요
1029,DKvgS1v3O7M,플러스 이에 분의 제곱 이어 이렇게 만들어지죠
1030,DKvgS1v3O7M,자 그랬을 때 이 우대를 어떻게 정리가 됩니까 변은 얘를 지금 작업으로 통보를 하는 거예요
1031,DKvgS1v3O7M,자 여기만 따로 잘라서 옆에다가 계산을 한번 해봅니다
1032,DKvgS1v3O7M,따로 자르면 예사 제법으로 만드니까 되는 대부분의 가사 이분의 사이를 곱 해겠죠 타이 시가 되고요
1033,DKvgS1v3O7M,얘는 플러스 사이 제곱 번의 빚에 몹이더라
1034,DKvgS1v3O7M,이거죠
1035,DKvgS1v3O7M,맛 잘 맞지 맞지
1036,DKvgS1v3O7M,음 그럼 요거를 동북아 똑같이 사회 제곱이 것은 그래서 어부 모를 한번 해 쓰고요 분자에 있는 것을 낮춰 증거자 지금 잘 봐봐
1037,DKvgS1v3O7M,이게 뭔가 여기에서 빚어온 이씨처럼 만들어지고 있지 않니 그렇죠
1038,DKvgS1v3O7M,그것처럼 만들어주고 있는 거예요
1039,DKvgS1v3O7M,자그럼예를분모의있는사이대구한방에쓰고분의비즈분부터먼저쓰자고플라스니까사회씨잖아요
1040,DKvgS1v3O7M,이렇게 떠주면 되는 거죠
1041,DKvgS1v3O7M,이제 그 다음번에 넘어갈 때는 제국을 지우면서 여기다 뿔말을 들어주시오
1042,DKvgS1v3O7M,그에자그래서이제가보니까플러스이에분의튀는뿔만랩불만제풀만돼풀마루터줄건데사에배다루조가짜로저받자로나오죠
1043,DKvgS1v3O7M,그럼이에분의어분자만씌워주면되는거군루트를루트제곱할수있죠봤어요
1044,DKvgS1v3O7M,이 포함 뭐만 하면 되니까 어 우리가 수검되는 거니까 플러스 분 의미를 이용시켰지 그렇죠
1045,DKvgS1v3O7M,어 저희의 항을 시켜서 정리다 보자고는 그럼 이 양 시켜놓으면 이게 분의 비자 근데 이런 군무원 똑같아 그러니까 이걸 어떻게 해서 한 번에 쓰겠다는 거죠
1046,DKvgS1v3O7M,분의 이어 얘가 항시 켜올 때 후 갖고 얘는 그럼 이렇게 뿔 마에 루트를 따라서 업이 제곱 시라고 써주면 그래그래 오시게 유도가 된 거예요
1047,DKvgS1v3O7M,돼있죠
