,text,start,duration,video_id
1489,요 카드 욕하지 이렇게 있는 거야 야금 더 3이라는 카드 있어 o 있어,379.749,9.48,LAQI9Kjiwkc
1490,있어 a 라는 카드는 있어 1+ 피는 있어 있어 있어,383.679,10.32,LAQI9Kjiwkc
1491,4 3 의 fsb 이니 업소 공개는 인수가 아니다 이렇게 이야기 할 수,389.229,5.22,LAQI9Kjiwkc
1492,있겠죠,393.999,5.64,LAQI9Kjiwkc
1493,그 첫번째 en 순이야 아닌 약 항상 모든 이 단원에서는,394.449,10.5,LAQI9Kjiwkc
1494,뭐 별 저나 기대한 아니냐 그거 먼저 나옴 아 함수 냐 아니냐,399.639,10.02,LAQI9Kjiwkc
1495,2 중식 이냐 아니냐 금란은 인수분해 배웠으니까 민수 이냐 아니냐 뭐,404.949,6.15,LAQI9Kjiwkc
1496,이런거 먼저 나오겠죠,409.659,6.0,LAQI9Kjiwkc
1497,착하지 저가 돼 써 그러면 이제 나 본격적으로 우리가 이제 저희 게 하는,411.099,8.52,LAQI9Kjiwkc
1498,것이 아닌 인수분해 하는 그 과정을 배워야 될 거 아냐,415.659,8.79,LAQI9Kjiwkc
1499,선생님이 조금 더 않았었던 3 a 에다가 1+ 삐 이렇게 생긴 에 언제,419.619,7.05,LAQI9Kjiwkc
1500,털 그렇게 전개나 할 수 있어요,424.449,6.99,LAQI9Kjiwkc
1501,근데 다시 그 하나로 한문 태그 눕는 거 그건 어떻게 해야 될까요 라고,426.669,11.34,LAQI9Kjiwkc
1502,물어본다면 약간 스텝 있어 첫 번째 스텔 d 딩 이게 물야면 어 공통 u,431.439,7.56,LAQI9Kjiwkc
1503,수 있을 게야,438.009,4.41,LAQI9Kjiwkc
1504,그러면 두번째 스텝 세번째 스테퍼 먹지 결어 가지고 있을 거 아니야,438.999,7.35,LAQI9Kjiwkc
1505,그런데 문 늘은 선생님 딱 첫번째 요거만 알려줄 거야,442.419,9.87,LAQI9Kjiwkc
1506,이것만 치 자 잘해도 너희들 나중에 인수 분해 해서 실수 할 일이 없어요,446.349,10.89,LAQI9Kjiwkc
1507,그 첫번째 탭 문양 공통 인수로 묻기 자 그러면 이 어떻게 생긴 얘기냐,452.289,12.18,LAQI9Kjiwkc
1508,얘를 선생님의 전개 전개 해 보자 그럼 요건은 3a + 3a 피자나 그럼,457.239,11.55,LAQI9Kjiwkc
1509,나는 이녀석을 모르는 상황 깨었다 라고 함 생각해 보자,464.469,9.0,LAQI9Kjiwkc
1510,얘네들이 공통적으로 가지고 있는 그려서 뽑아낸 것,468.789,9.09,LAQI9Kjiwkc
1511,겁 겨 7 내가 누구냐 개를 뽑아 낸 거야 그걸 약간 유식한 말로 1,473.469,6.36,LAQI9Kjiwkc
1512,공통 인수가 되는 것이야,477.879,5.61,LAQI9Kjiwkc
1513,자 그럼 공통의 있어 누구니 3a 3a 공동 겠네,479.829,5.06,LAQI9Kjiwkc
1514,그러면 3회,483.489,6.14,LAQI9Kjiwkc
1515,로 먹는걸 3a 로 묶어서 앞에는 3a 가 다나가 쓰니까 아무것도 안,484.889,10.11,LAQI9Kjiwkc
1516,남아 명 이라고 쓰면 안되겠죠 얼마 일 이라고 써야 되고 뒤에는 누구,489.629,9.63,LAQI9Kjiwkc
1517,피난 안고 가운데 플러스 연결이 된 거야 그래서 내 퀴즈 퀴즈 는 자,494.999,9.271,LAQI9Kjiwkc
1518,이번에는 어디에 가 a 재고 p 플러스 4,499.259,8.22,LAQI9Kjiwkc
1519,a b 제국 어업 올려 고생해서,504.27,7.59,LAQI9Kjiwkc
1520,그러면 나한테 겹친 은혜를 뽑아 내야 하냐고 겹치는 6,507.479,8.641,LAQI9Kjiwkc
1521,어유 시카 말하고 라고 공통 인수 작은 웅덩이에서 뽑아내 걸자 누가 겹칠,511.86,4.89,LAQI9Kjiwkc
1522,까,516.12,5.219,LAQI9Kjiwkc
1523,에이멘 하나까지 겹치고 요 업 비 도 않아 겹친 해 그 공통의 있어 누가,516.75,5.339,LAQI9Kjiwkc
1524,되는 거야,521.339,5.971,LAQI9Kjiwkc
1525,ab 가 된 거야 아 매입 1 공통 묶어 써 앞에 누구나 마,522.089,9.901,LAQI9Kjiwkc
1526,ab 가 나 갔으니까 a 않았구요 가운데 플러스로 연결 자 a b 가,527.31,9.81,LAQI9Kjiwkc
1527,나갔어 금치 에 뭐가 너 어 무 거 나 와 4 1 안고 이하나 남고 클랜,531.99,7.11,LAQI9Kjiwkc
1528,사비 이렇게 쓸 수 있겠죠,537.12,7.2,LAQI9Kjiwkc
1529,아 그래서 날 구미 이거 인수 분해 다 아 거야 그래서 아 봉포 인수로,539.1,7.049,LAQI9Kjiwkc
1530,먹는 게 첫 번째 작업 이구나,544.32,8.4,LAQI9Kjiwkc
1531,그런데 그런데 중요하게 써 이 공통 인수로 묶을 때는 요 항 4 숫자인,546.149,9.991,LAQI9Kjiwkc
1532,애들도 포함 을 시켜 줘야 된다는 얘기야,552.72,9.45,LAQI9Kjiwkc
1533,무슨 말이냐 예를 들어서 환생 님이 걸을 뭐 어 뭐랄까 ea 제고 삠,556.14,7.08,LAQI9Kjiwkc
1534,이렇게 써보자,562.17,5.55,LAQI9Kjiwkc
1535,그러면 이제 누가 공통된 거야 ap 도 공통 이긴한데 잊어 여기도 있고,563.22,6.75,LAQI9Kjiwkc
1536,러그 되기 있잖아 게이고 팜 이잖아,567.72,6.239,LAQI9Kjiwkc
1537,쿨한 근 앉거나 줄 때 니까 g 가 찍어 내 줘야 돼 그럼 요정 되는,569.97,11.25,LAQI9Kjiwkc
1538,거야 이 ap 로 목자 앞에서는 a 간암 내 뒤에서 누가 나만 어이 피가,573.959,12.57,LAQI9Kjiwkc
1539,남 거야 그래서 내가 얘를 인수 분해 잘 했나 안했나 를 어 다시 확인해,581.22,7.859,LAQI9Kjiwkc
1540,보기 위해서 있는 어떤게 해보는데,586.529,6.391,LAQI9Kjiwkc
1541,전개한 뭐 얼마나 은 2ea 제고 삐 전개하면 4,589.079,7.801,LAQI9Kjiwkc
1542,ap 제거 9 제재로 나오네 그러면 나는 잘 했구나 이렇게 생각해 주면,592.92,5.13,LAQI9Kjiwkc
1543,되는 거예요,596.88,5.579,LAQI9Kjiwkc
1544,그런데 만약에 내가 뭐 이렇게 했는데 aa e+ 잡혀 이렇게 나왔다,598.05,7.68,LAQI9Kjiwkc
1545,큰아이 고인 수분의 제대로 한거 하는 거야 안 거야,602.459,8.461,LAQI9Kjiwkc
1546,e 를 안고 내 줬잖아 꿈 다는 이걸 제대로 인수 분다 하려면 em,605.73,6.57,LAQI9Kjiwkc
1547,에다가,610.92,7.23,LAQI9Kjiwkc
1548,a+ epd 아 이렇게 정리를 해줘야 그러면 이렇게 하면 2am,612.3,9.18,LAQI9Kjiwkc
1549,그렇다면은 사 업 2m 이렇게 된 거 잖아,618.15,7.47,LAQI9Kjiwkc
1550,그래서 이렇게 꺼내야 우리가 내가 잘 인수분해 했다 라고 지킬 수가,621.48,7.38,LAQI9Kjiwkc
1551,있어요 그래서 1l 선생님이라 뭐했니,625.62,7.77,LAQI9Kjiwkc
1552,인수가 보니 예수 분해가 보니 공통 민수가 인수 글의 첫 번째 단계,628.86,5.94,LAQI9Kjiwkc
1553,여기까지 했으니 드라,633.39,6.96,LAQI9Kjiwkc
1554,근데 이것을 크고 그날 지금 까먹으면 그 다음번에 배우 좀 배울 수가,634.8,6.72,LAQI9Kjiwkc
1555,없습니다,640.35,6.84,LAQI9Kjiwkc
1556,그리고 특별히 만약에 이렇게 생긴 애가 있었다 근데 말이 어렵게 나오기도,641.52,7.83,LAQI9Kjiwkc
1557,전인 수분을 해라,647.19,6.03,LAQI9Kjiwkc
1558,공통 인수가 뭐야 이렇게 물어볼 수도 있는데 이렇게 해 놓고서는,649.35,12.06,LAQI9Kjiwkc
1559,야 있잖아 이 여기에서 1차 이상의 공통인 인수를 구하 할 것만 갚지도,653.22,9.81,LAQI9Kjiwkc
1560,는 들이 존 다고,661.41,7.29,LAQI9Kjiwkc
1561,뭐 하구요 1차 뭐 위배된다고 1차 이상의 공포 민 인수 루프 알아라,663.03,11.82,LAQI9Kjiwkc
1562,공통 인수 고야 의 미자 m 또 며 차야 1차 흠 예외에 공통 민숙 1차,668.7,7.89,LAQI9Kjiwkc
1563,이상의 공통인 수를 구하여라,674.85,6.57,LAQI9Kjiwkc
1564,건마 되는 거야 meo 이렇게 이야기해도 될 거야 그러니까 너희들은 어떤,676.59,9.6,LAQI9Kjiwkc
1565,문제를 풀 때 막 괜히 윤거 때문에 찔찔 알고 사신다 너희들이 아는 용하,681.42,10.29,LAQI9Kjiwkc
1566,순성 만 잘하면 된다 라는 것까지 기억하시고 요 오늘 배웠던 내용도 복습,686.19,6.72,LAQI9Kjiwkc
1567,진짜 열심히 하시고,691.71,4.8,LAQI9Kjiwkc
1568,아 뭔가 이것 조금 나 된다 괜찮다 십자 이런 친구들은 요,692.91,8.43,LAQI9Kjiwkc
1569,사실 다음 땅까지 조금 연달아서 들어 줘도 괜찮아요 그러면 우리가 한꺼번,696.51,9.03,LAQI9Kjiwkc
1570,했던 제 문제를 쭉 줄여 풀 수가 있는데 요 것만 배워 가지고는 풀 수,701.34,8.82,LAQI9Kjiwkc
1571,있는 문제로 조금 먹고 등 다음 땅까지 조금 연달아 들어줘 도 괜찮고요,705.54,7.8,LAQI9Kjiwkc
1572,선생님은 다음 땅에서도 즐거운 모습으로 만나도록 할게요,710.16,5.24,LAQI9Kjiwkc
1573,그거 많았어요 안뇽,713.34,6.31,LAQI9Kjiwkc
1574,5 5,715.4,4.25,LAQI9Kjiwkc
1575,사실은 이것을 사람들한테 설명을,0.0,4.68,eT2gs_L8jxA
1576,하는데 안 보이니까 사람들이,3.36,3.84,eT2gs_L8jxA
1577,어려워하더라 그래서 어려워했기 때문에,4.68,4.56,eT2gs_L8jxA
1578,아 비즐라이즈를 해서 알려줘야겠다고,7.2,4.56,eT2gs_L8jxA
1579,생각을 한 거지 특허를 낸 거예요 전,9.24,4.859,eT2gs_L8jxA
1580,세계에다가 그래서 그 음각을 가지고,11.76,4.32,eT2gs_L8jxA
1581,이걸 보면은,14.099,3.611,eT2gs_L8jxA
1582,쉬워진다는 거죠,16.08,8.2,eT2gs_L8jxA
1583,[음악],17.71,6.57,eT2gs_L8jxA
1584,[음악],36.74,3.1,eT2gs_L8jxA
1585,[음악],43.07,3.96,eT2gs_L8jxA
1586,수직으로 왜 바빠요,52.46,5.86,eT2gs_L8jxA
1587,아주 좋은 질문인데이 나머지만 0으로,54.739,7.121,eT2gs_L8jxA
1588,만들면 이것이 이걸로,58.32,5.52,eT2gs_L8jxA
1589,곱하기 형태로 된다는 거야 다시,61.86,4.32,eT2gs_L8jxA
1590,말해서 인수분해로 나타날 수 있다는,63.84,5.94,eT2gs_L8jxA
1591,거죠 그러니까 이걸 다시 한번 보면은,66.18,6.66,eT2gs_L8jxA
1592,9에서 1을 빼면은,69.78,5.22,eT2gs_L8jxA
1593,4 곱하기 2라는,72.84,3.84,eT2gs_L8jxA
1594,곱하기 형태로 된다는 거야 그래서,75.0,3.299,eT2gs_L8jxA
1595,나중에,76.68,3.36,eT2gs_L8jxA
1596,인수분해라는 걸 할 때,78.299,3.36,eT2gs_L8jxA
1597,인수분해 공식 이런 데서 다 그냥,80.04,3.24,eT2gs_L8jxA
1598,나오는 거야,81.659,2.881,eT2gs_L8jxA
1599,어떤 것들을,83.28,4.8,eT2gs_L8jxA
1600,곱하기 형태로 나타내면 그것들이,84.54,6.48,eT2gs_L8jxA
1601,태어난 배경을 말하는 거지 그래서,88.08,5.28,eT2gs_L8jxA
1602,곱하기로 나타내는게 중요해,91.02,5.099,eT2gs_L8jxA
1603,곱하기로 나타내는게 예를 들어 10은,93.36,5.34,eT2gs_L8jxA
1604,2 곱하기 5인데 이런 것을,96.119,5.221,eT2gs_L8jxA
1605,만들어내는 숫자라고 그냥 2로 만드는,98.7,4.68,eT2gs_L8jxA
1606,거야 다섯 번을 돌려서 10을 그래서,101.34,3.959,eT2gs_L8jxA
1607,우리가 이것을,103.38,4.559,eT2gs_L8jxA
1608,팩터 그러잖아 만들다 팩토리에서 나온,105.299,6.78,eT2gs_L8jxA
1609,팩트 만들어내는 수 팩터 우리말로는,107.939,5.731,eT2gs_L8jxA
1610,인수 그래서,112.079,3.421,eT2gs_L8jxA
1611,[음악],113.67,4.589,eT2gs_L8jxA
1612,인수로 곱해진 것으로 한다 그래서,115.5,4.619,eT2gs_L8jxA
1613,인수분해라,118.259,3.661,eT2gs_L8jxA
1614,식을 인수분해하려면 이렇게 곱하기로,120.119,4.5,eT2gs_L8jxA
1615,나타낼 줄 알아야 돼요 그러면 이거에,121.92,6.119,eT2gs_L8jxA
1616,대한 예를 하나 해보면은 우리가,124.619,7.26,eT2gs_L8jxA
1617,x 제곱을 만약에 뭐 x - 1로,128.039,5.601,eT2gs_L8jxA
1618,나눠 보면은,131.879,3.541,eT2gs_L8jxA
1619,그럼 우리가,133.64,5.56,eT2gs_L8jxA
1620,목과 나머지가 이렇게 생기는데 그럼이,135.42,5.64,eT2gs_L8jxA
1621,식을 어떻게 쓸 수 있냐면,139.2,3.78,eT2gs_L8jxA
1622,x 제곱은,141.06,4.38,eT2gs_L8jxA
1623,x - 1로 나누면,142.98,4.68,eT2gs_L8jxA
1624,몫이 얼마고 나머지가,145.44,4.379,eT2gs_L8jxA
1625,얼마다 이렇게 쓸 수가 있다,147.66,4.98,eT2gs_L8jxA
1626,그러면이 나머지를 미리 빼고 하면,149.819,5.221,eT2gs_L8jxA
1627,여기서 나눠지겠지 당연히,152.64,4.739,eT2gs_L8jxA
1628,그러면 인수분해 공식이 되는 거야,155.04,5.82,eT2gs_L8jxA
1629,그러면 이제 이걸 한번 해보기 전에,157.379,6.301,eT2gs_L8jxA
1630,쉬운 걸로 예를 들어서 3x를,160.86,5.519,eT2gs_L8jxA
1631,x - 1로 나눠 보자는 거죠 3x를,163.68,4.38,eT2gs_L8jxA
1632,x -1로 나누면,166.379,3.781,eT2gs_L8jxA
1633,얼핏 보면 어려워,168.06,4.1,eT2gs_L8jxA
1634,쉬운 건가요 항상 쉬운 거 생각하면,170.16,6.0,eT2gs_L8jxA
1635,해결책이 나오니까 더 쉬운 건 3x를,172.16,7.18,eT2gs_L8jxA
1636,x로 나누는게 쉽지 x가 3개면 x가,176.16,5.4,eT2gs_L8jxA
1637,몇 개냐이 말이니까 세 개지 그냥,179.34,3.179,eT2gs_L8jxA
1638,답이에요,181.56,2.399,eT2gs_L8jxA
1639,근데 여기,182.519,3.841,eT2gs_L8jxA
1640,빼기 1로 나누라고 하니까 하나를,183.959,4.661,eT2gs_L8jxA
1641,남겨 놓고 나눠 주라는 거야,186.36,2.94,eT2gs_L8jxA
1642,[음악],188.62,1.339,eT2gs_L8jxA
1643,그러니까,189.3,3.18,eT2gs_L8jxA
1644,x가 3개 있으면 x를 하나 둘,189.959,4.2,eT2gs_L8jxA
1645,셋으로 나눠주면,192.48,6.0,eT2gs_L8jxA
1646,x 하나 한 명 두 명 세 명 자,194.159,7.561,eT2gs_L8jxA
1647,x로 따져서이 3위 그냥 몫이야,198.48,5.539,eT2gs_L8jxA
1648,당연하지,201.72,2.299,eT2gs_L8jxA
1649,근데 문제는,204.36,3.68,eT2gs_L8jxA
1650,x - 1로 나눠주라고 했으니까,205.98,4.619,eT2gs_L8jxA
1651,여기서 하나씩을 이렇게 가져와야 돼,208.04,3.52,eT2gs_L8jxA
1652,다시,210.599,2.821,eT2gs_L8jxA
1653,그러니까 가져오니까 여기 하나가,211.56,3.78,eT2gs_L8jxA
1654,빠지고 여기 들어와서 1이 하나,213.42,4.5,eT2gs_L8jxA
1655,생기고 여기 하나가 빠지고 다시,215.34,4.259,eT2gs_L8jxA
1656,들어와서 1이 하나,217.92,3.72,eT2gs_L8jxA
1657,빠지고 일이 하나 생긴 거지 일이 총,219.599,3.42,eT2gs_L8jxA
1658,몇 개가 생겨 그러니까,221.64,3.72,eT2gs_L8jxA
1659,세 개가 생기는 거야 2 3이나 2,223.019,4.14,eT2gs_L8jxA
1660,3이나 똑같은 세계지 내가 왜냐면,225.36,3.78,eT2gs_L8jxA
1661,3개 나누어졌습니다 이렇게 돼서,227.159,4.14,eT2gs_L8jxA
1662,나머지가 그대로 생기는 거야,229.14,4.44,eT2gs_L8jxA
1663,근데 이제이 식을 다시 한번 보면은,231.299,4.561,eT2gs_L8jxA
1664,3x를,233.58,5.4,eT2gs_L8jxA
1665,x - 1로 나누라 그럼 3x를,235.86,6.659,eT2gs_L8jxA
1666,x로 나눠주는데 하나 남겨라,238.98,5.759,eT2gs_L8jxA
1667,그러니까 x가 나가면서 일이 여기,242.519,4.08,eT2gs_L8jxA
1668,남아 있는 거지,244.739,4.381,eT2gs_L8jxA
1669,x가 나가면서 1이 남아 있고,246.599,4.14,eT2gs_L8jxA
1670,그러니까 사실은 굉장히 쉬운 거예요,249.12,3.72,eT2gs_L8jxA
1671,x -1로 나누라 x에다가,250.739,3.661,eT2gs_L8jxA
1672,지우고 1을 쓰는게 그게 그냥,252.84,3.66,eT2gs_L8jxA
1673,나머지가 되는 거죠 그러니까,254.4,5.459,eT2gs_L8jxA
1674,엄청 자 그러면은 이제 이리로 왔어,256.5,6.78,eT2gs_L8jxA
1675,우리가 그렇게 3x를,259.859,6.001,eT2gs_L8jxA
1676,x - 1로 나누면,263.28,5.06,eT2gs_L8jxA
1677,x로 나누는데 이걸 남겨놔라 그러니까,265.86,4.86,eT2gs_L8jxA
1678,남겨 놓은 걸 여기다 집어넣은게,268.34,4.78,eT2gs_L8jxA
1679,나머지다는 거지 그게 정확히 나머지,270.72,5.4,eT2gs_L8jxA
1680,정리라는 거야 뭐 너무너무 쉬운 거죠,273.12,5.82,eT2gs_L8jxA
1681,우리가 이제 보너스 나눠지고,276.12,4.16,eT2gs_L8jxA
1682,처음에,278.94,4.199,eT2gs_L8jxA
1683,일곱 박스가 있는데 11개씩 나눠져라,280.28,4.78,eT2gs_L8jxA
1684,그럼 한 개를 남겨놓고 박스를,283.139,3.541,eT2gs_L8jxA
1685,나눠주라는 거니까,285.06,3.48,eT2gs_L8jxA
1686,박스 대신 일자를 집어넣은게 나머지,286.68,3.6,eT2gs_L8jxA
1687,그 우리 한 거잖아,288.54,3.18,eT2gs_L8jxA
1688,그러니까 이런 나머지 정리해 그러면,290.28,2.34,eT2gs_L8jxA
1689,이제,291.72,3.84,eT2gs_L8jxA
1690,x²을 x - 1로 나눠라,292.62,5.4,eT2gs_L8jxA
1691,그러면 이게 쉬운게 x 제곱을 뭘로,295.56,4.02,eT2gs_L8jxA
1692,나누는 것이요,298.02,3.36,eT2gs_L8jxA
1693,x로 나누는게 쉬워,299.58,4.16,eT2gs_L8jxA
1694,그러면 이게 x가 몇 개니 이렇게,301.38,5.099,eT2gs_L8jxA
1695,물어보니까이 앞에 식을 이거에 몇,303.74,5.62,eT2gs_L8jxA
1696,개니로 고쳐야지 그러니까 이것은 x,306.479,4.681,eT2gs_L8jxA
1697,곱하기 x니까,309.36,5.279,eT2gs_L8jxA
1698,x가 x게 이걸 x로 나누면,311.16,5.4,eT2gs_L8jxA
1699,당연히 이게 답이지,314.639,3.241,eT2gs_L8jxA
1700,그러면은,316.56,2.639,eT2gs_L8jxA
1701,x 제곱을,317.88,4.5,eT2gs_L8jxA
1702,X 일로 나누라이 말은,319.199,4.381,eT2gs_L8jxA
1703,x가,322.38,3.42,eT2gs_L8jxA
1704,x 나누기,323.58,5.459,eT2gs_L8jxA
1705,x - 1인데 이걸로 나누는데 이걸로,325.8,4.679,eT2gs_L8jxA
1706,나누는 거지 이건 그냥 개수로,329.039,3.421,eT2gs_L8jxA
1707,생각하면 돼 이건 그냥 개수,330.479,2.94,eT2gs_L8jxA
1708,그러면은,332.46,1.679,eT2gs_L8jxA
1709,x를,333.419,3.541,eT2gs_L8jxA
1710,x -1로 나누니까 뭐 x 걔가,334.139,4.981,eT2gs_L8jxA
1711,나오는데 하나씩 남겨 놓고 가라니까,336.96,6.12,eT2gs_L8jxA
1712,나머지는 그냥 여기가 1로 바꿔지는,339.12,7.139,eT2gs_L8jxA
1713,거죠 그러니까 나머지는 그냥 x야,343.08,4.619,eT2gs_L8jxA
1714,그러면은,346.259,5.041,eT2gs_L8jxA
1715,목도 x고 나머지도 x가 되는 거지,347.699,6.121,eT2gs_L8jxA
1716,기본적으로 자 나머지가 너무 크지,351.3,4.619,eT2gs_L8jxA
1717,이제 또 나눌 수가 있지,353.82,4.319,eT2gs_L8jxA
1718,x를 x 빼기로 나눠라 이건 너무,355.919,3.06,eT2gs_L8jxA
1719,쉽지,358.139,4.141,eT2gs_L8jxA
1720,x로 한 번 나눠주고 2를 빼고,358.979,5.101,eT2gs_L8jxA
1721,갔으니까 나머지가 1이지 이것도,362.28,3.38,eT2gs_L8jxA
1722,똑같이 여기다 1 집어넣은 거야,364.08,5.7,eT2gs_L8jxA
1723,그래서 우리가 이제 이런 나머지,365.66,6.34,eT2gs_L8jxA
1724,목 이렇게 쓸 때는 개봉해서 배운,369.78,4.74,eT2gs_L8jxA
1725,거가 있지이 나머지는,372.0,5.58,eT2gs_L8jxA
1726,임시 나머지지 아직 다 나눠지진 않은,374.52,4.38,eT2gs_L8jxA
1727,거 목도,377.58,4.08,eT2gs_L8jxA
1728,임시 모기 그럼 이제 임신 나머지를,378.9,6.299,eT2gs_L8jxA
1729,다시 더 한번 나눠 보면은,381.66,4.44,eT2gs_L8jxA
1730,몫이,385.199,2.701,eT2gs_L8jxA
1731,플러스 1이 되는 거지 한번 더,386.1,5.099,eT2gs_L8jxA
1732,나눴으니까 그리고 나머지가 1이 드는,387.9,4.079,eT2gs_L8jxA
1733,거지,391.199,3.541,eT2gs_L8jxA
1734,그러면 이건 이제 정식 나머지가 됐고,391.979,3.541,eT2gs_L8jxA
1735,그렇지,394.74,3.959,eT2gs_L8jxA
1736,몫은 이제 나왔지 아까 x에다가 하나,395.52,4.739,eT2gs_L8jxA
1737,더 생겼으니까,398.699,2.28,eT2gs_L8jxA
1738,목이,400.259,3.0,eT2gs_L8jxA
1739,x + 1,400.979,3.541,eT2gs_L8jxA
1740,그러면 이제 이건 쓸 수가 있지,403.259,2.22,eT2gs_L8jxA
1741,이렇게,404.52,1.739,eT2gs_L8jxA
1742,x,405.479,3.321,eT2gs_L8jxA
1743,+ 1 나머지는,406.259,5.521,eT2gs_L8jxA
1744,1이 말을 아까이,408.8,5.019,eT2gs_L8jxA
1745,곱하기 식으로서 보면은,411.78,4.08,eT2gs_L8jxA
1746,x 제곱은,413.819,4.561,eT2gs_L8jxA
1747,x - 1로 나누면,415.86,6.059,eT2gs_L8jxA
1748,몫이 x + 1이고 나머지가 1이,418.38,5.7,eT2gs_L8jxA
1749,남는다이 입장에서 쓰니까 나머지가,421.919,5.22,eT2gs_L8jxA
1750,이렇게 써지는 거죠 이식을 보면 만약,424.08,5.54,eT2gs_L8jxA
1751,이걸이를 빼놓고 나누기 시작했으면,427.139,5.581,eT2gs_L8jxA
1752,이렇게 1을 빼놓고 나눠졌으면,429.62,4.9,eT2gs_L8jxA
1753,x -1로 나누면,432.72,4.38,eT2gs_L8jxA
1754,x + 1로 나눠지겠구나 이런 생각을,434.52,4.38,eT2gs_L8jxA
1755,할 수 있다는 거지 이게 이제,437.1,4.92,eT2gs_L8jxA
1756,인수분해지죠 네 아까처럼 나머지가 안,438.9,6.239,eT2gs_L8jxA
1757,나오고 나머지가 0이었다 그럼 너무,442.02,4.799,eT2gs_L8jxA
1758,쉽지 그냥 나는 떨어지니까 인수분해요,445.139,4.68,eT2gs_L8jxA
1759,3x,446.819,3.0,eT2gs_L8jxA
1760,+ 2 여기 x에다가 1을 집어넣으면,451.44,5.64,eT2gs_L8jxA
1761,0 나오잖아 다시 말해서,454.74,5.239,eT2gs_L8jxA
1762,x로 나눠줄 때 하나 남겨 놓고,457.08,5.94,eT2gs_L8jxA
1763,나눠주면은 그 나머지니까 다시 말해서,459.979,4.601,eT2gs_L8jxA
1764,이것을,463.02,4.799,eT2gs_L8jxA
1765,x - 1로 나누면 나눠진다는 소리죠,464.58,6.0,eT2gs_L8jxA
1766,이걸로 나눠 떨어져서 목만 챙기면,467.819,4.861,eT2gs_L8jxA
1767,된다는 거지 그럼,470.58,3.839,eT2gs_L8jxA
1768,목 챙기기는 이제 여기에 뭐가,472.68,4.68,eT2gs_L8jxA
1769,들어가냐면 쉽지 여기 끝에서와 끝의,474.419,6.78,eT2gs_L8jxA
1770,수가 맞아서 2가 되니까 -2가,477.36,6.36,eT2gs_L8jxA
